Goober Reason,station_id,wrcc_id,period_record_start,period_record_stop,nesdis_id,station_name,state,county,latitude,longitude,elevation,station_status,class,agency,region,unit,transmit_time,tx_frequency,obs_frequency,site_description,goes,maintenance_standard,time_zone,avg_annual_precip
,245607,MTIM,1/1/2005,12/31/2022,323F168E,TIMBERCREST,MT,Carbon,45.15694,-109.36056,6400,Active,Permanent,USFS,01,Custer Gallatin NF,15:20:00,60,60,,West,Yes,MST,22.89
,420912,OTTE,1/1/2005,12/31/2022,3268D5E6,OTTER CREEK,UT,Rich,41.75333,-111.28056,7160,Active,Permanent,BLM,R7 Upper CO Basin,SALT LAKE,45:50:00,60,60,"SITE SITS IN TALL SAGE BRUSH, TWO TO THREE FOOT TALL. ON
SOUTHERN EXPOSURE OF THE MOUNTAIN, 20 FOOT FROM THE TOP.
OTTER CREEK IS TWO AND HALF MILES TO SOUTH EAST. BEAR LAKE
IS 7 MILES TO THE NORTH.",West,Yes,MST,22.88
,21106,ASTH,1/1/2005,12/31/2022,327FF6A0,STRAY HORSE,AZ,Greenlee,33.55253,-109.31731,7945,Active,Permanent,USFS,03,APACHE SITGREAVES NF,19:00:00,60,60,"The station is located approx. 30 miles south of Alpine, AZ
on a knob south of the Rattlesnake Highway Camp yard.",West,Yes,MST,22.84
,45221,CMN2,4/26/2011,12/31/2022,EEE00682,MONTECITO #2,CA,Santa Barbara,34.44500,-119.62583,285,Active,Permanent,S&PF,CALIFORNIA,Montecito F.P.D.,7:00:00,60,60,,West,Yes,PST,22.8
,100101,IBOF,1/1/2005,12/31/2022,3274058C,BONNERS FERRY,ID,Boundary,48.72633,-116.29199,2320,Active,Permanent,USFS,01,IDAHO PANHANDLE NF,8:00:00,60,60,Fire  Weather Zone 101,West,Yes,PST,22.8
,52003,CLOO,12/31/2005,12/31/2022,328F8224,LOOKOUT MOUNTAIN,CO,Jefferson,39.72417,-105.25028,7504,Active,Permanent,S&PF,COLORADO,JEFFERSON CO SD,10:40:00,60,60,Open ponderosa in Jefferson County CO.,West,Yes,MST,22.77
,102903,INOR,1/1/2005,12/31/2022,3270D6DE,NORTH FORK,ID,Blaine,43.79025,-114.42180,6300,Active,Permanent,USFS,04,SAWTOOTH NF,39:20:00,60,60,"Site is located directly south of the SNRA Headquarters Ware
house in sagebrush/grass.",West,Yes,MST,22.74
,417103,TGUA,1/1/2005,12/31/2022,FA61E13E,THE BOWL,TX,Culberson,31.92500,-104.82528,7755,Active,Permanent,NPS,INTERMOUNTAIN,GUADALUPE NP,38:30:00,60,60,"STATION SITS ATOP A HILL SURROUNDED BY MTN RIDGES ON ALL
SIDES 1/2 - 3/4 MILE AWAY. VERY ROCKY GROUND WITH MIXED
GRASSES. WASH RUNNING E-W 1/2 MILE SOUTH AT BASE OF HILL.
ACCESS BY HORSEBACK (3.5 HR) THEN 1 MILE HIKE UPHILL
THIS STA WILL TAKE ALL DAY AND REQUIRES SCHEDULING",West,Yes,MST,22.74
,353230,OBUS,1/1/2005,12/31/2022,325F92A8,BUCKHORN SPRINGS,OR,Jackson,42.12061,-122.56394,2780,Active,Permanent,BLM,R9 Columbia Pac NW,MEDFORD,52:10:00,60,60,"STATION SITS ON A RIDGE THAT RUNS NW TO SE.  EMIGRANT CREEK
TO THE EAST ABOUT 1 MILE.  BUCKHORN SPRINGS TO THE SE ABOUT
2 MILES.  STATION IS ON RIDGETOP ABOUT HALF WAY UP THE RIDGE
WALK UP HILL FROM MAIN DIRT ROAD ONLY-OR HELO",West,Yes,PST,22.73
,45707,CDES,1/1/2005,12/31/2022,3236B02A,DESCANSO,CA,San Diego,32.85739,-116.62239,3567,Active,Permanent,USFS,05,CLEVELAND NF,4:10:00,60,60,FIRE WEATHER FORECAST ZONE: 633,West,Yes,PST,22.71
,55808,CLOG,1/1/2005,12/31/2022,328A538C,LOG CHUTE,CO,La Plata,37.35222,-107.91472,8254,Active,Permanent,USFS,02,SAN JUAN NF,58:10:00,60,60,"FIRE WX ZONE: 295
MID SLOPE SITE",West,Yes,MST,22.69
,244601,MSQU,1/1/2005,12/31/2022,323FD390,SHENANGO,MT,Gallatin,45.45964,-111.24447,5391,Active,Permanent,USFS,01,Custer Gallatin NF,39:40:00,60,60,"VALLEY SITE
FIRE WX ZONE 123",West,Yes,MST,22.67
,44712,CUHL,1/1/2005,12/31/2022,3231429A,UHL,CA,Tulare,35.88668,-118.64834,3768,Active,Permanent,USFS,05,SEQUOIA NF,59:40:00,60,60,Station is located on knob above Hot Springs Work Center.,West,Yes,PST,22.66
,452919,WBBL,11/13/2018,12/31/2022,32A18970,BIG BLUE,WA,Stevens,48.00598,-118.01617,3400,Active,Permanent,S&PF,WASHINGTON,DEPT. OF NATURAL RES,41:30:00,60,60,,West,Yes,PST,22.65
,481411,WWIN,1/1/2005,12/31/2022,52117480,WIND RIVER,WY,Fremont,42.97795,-109.12211,9235,Active,Permanent,BIA,Rocky Mountain,Wind River Agency,1:40:00,60,60,"SITE SITS ON SW SIDE OF SLOPE LOCATED IN GRASSLAND
WITH SOME SAGEBRUSH. ELK GRAZING AREA, FOREST 1/2
MILE ON ALL SIDES.",West,Yes,MST,22.62
,40313,CBRF,1/1/2005,12/31/2022,32891788,BEAR FLAT,CA,Modoc,41.29532,-120.31402,5972,Active,Permanent,USFS,05,MODOC NF,6:00:00,60,60,Located on the SE corner of Bear Flat.,West,Yes,PST,22.61
,422903,AQUA,1/1/2005,12/31/2022,FA44220E,AGUA CANYON,UT,Garfield,37.52222,-112.27111,8890,Active,Permanent,NPS,INTERMOUNTAIN,BRYCE CANYON NP,7:10:00,60,60,"The station is located on a ridge top surrounded by fir and
ponderosa pine trees.  There is a snowtel site near the site",West,Yes,MST,22.55
,40814,CCRN,1/1/2005,12/31/2022,CA21074E,CORNING,CA,Tehama,39.93894,-122.16973,289,Active,Permanent,S&PF,CALIFORNIA,CDF,55:05:00,60,60,Located at SE corner of Corning Airport by hangers.,West,Yes,PST,22.54
,260302,NPLC,11/2/2010,12/31/2022,326AC364,POLE CREEK,NV,Elko,41.87677,-115.25817,8502,Active,Permanent,USFS,04,HUMBOLDT/TOIYABE NF,41:20:00,60,60,,West,Yes,PST,22.54
,241518,MSTI,1/1/2005,12/31/2022,325FD1A2,STINKWATER CREEK,MT,Missoula,46.85306,-113.37744,5443,Active,Permanent,BLM,R5 Missouri Basin,BUTTE,57:00:00,60,60,"STA. SITS ON POINT OF RIDGE SLOPING TO THE EAST. LARGE
VALLEY TO THE NORTH. BOB MARSHAL WILDERNESS AREA VISABLE TO
NORTH-40 MILES. GARNET MTN. RANGE & DIVIDE-1 MILE SOUTH.
SCATTERED D. FIR, LARCH, AND LODGEPOLE; 30-50 FT. HIGH; 20
FT. TO THE WEST.",West,Yes,MST,22.48
,418002,TMRL,12/7/2011,12/31/2022,32B054AE,MERRILL,TX,Edwards,30.28000,-100.56083,2195,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,46:20:00,60,60,Ecoregion - Level 1: Great Plains; Level 2: South Central Semiarid Prairies; Level 3: Edwards Plateau (30); Level 4: Edwards Plateau Woodland (30a) & Semiarid Edwards Plateau (30d); Site is located on Sonora Station AgriLife.,West,Yes,CST,22.46
,240120,MYAA,1/1/2005,12/31/2022,3273A740,YAAK (UPPER FORD),MT,Lincoln,48.91667,-115.65667,3000,Active,Permanent,USFS,01,KOOTENAI NF,6:40:00,60,60,located in 3-5 acre valley bottom opening; flat terrain; partially sheltered from general winds,West,Yes,MST,22.45
,53105,CCPP,5/18/2012,12/31/2022,328262B0,CARPENTER PEAK,CO,Douglas,39.41908,-105.08406,7067,Active,Permanent,USFS,02,PIKE/SAN ISABE NF,57:30:00,60,60,Located on a ridgeline in grass surrounded by oakbrush and sparsely populated ponderosa pine. Oakbrush is 3 to 4 feet high (does not exceed 5 feet). Surrounding vegetation will not affect readings. Roxborough Park subdivision is located approximately 0.7 miles northeast.,West,Yes,MST,22.39
,353501,OALL,1/1/2005,12/31/2022,326021C4,ALLISON,OR,Harney,43.92139,-119.59639,5320,Active,Permanent,USFS,06,MALHEUR NF,35:10:00,60,60,"STATION SITS ON W.S.W. SIDE OF RIDGE TOP ABOUT HALF MILE NW
OF ALLISON 6.5. VEG IS SAGE BRUSH CLEARING IN PONDEROSA
PINE FOREST.
FIRE WX FORECAST ZONE: 632",West,Yes,PST,22.38
,245109,MPRR,1/1/2005,12/31/2022,324E97CC,WILD HORSE,MT,Big Horn,45.12958,-108.30397,8150,Active,Permanent,BLM,R5 Missouri Basin,MONTANA STATE OFFICE,48:20:00,60,60,"STATION SITS ON RIDGE TOP OF SOUTHERN PRYOR MOUNTAINS.
BRITTON SPRINGS VALLEY IS LOCATED 10 MILES SW
SAGE WITH JUNIPER",West,Yes,MST,22.36
,482107,WPOL,6/2/2015,12/31/2022,AAB5E3CE,POLE MT,WY,Albany,41.22722,-105.43306,8530,Active,Permanent,USFS,02,MEDICINE BOW NF,27:30:00,60,60,,West,Yes,MST,22.36
,45101,CFAW,1/1/2005,12/31/2022,3230F3EE,FAWNSKIN,CA,San Bernardino,34.26611,-116.89889,6900,Active,Permanent,USFS,05,SAN BERNARDINO NF,34:50:00,60,60,VALLEY SITE,West,Yes,PST,22.33
,291302,XGRA,1/1/2005,12/31/2022,3283B622,GRANTS,NM,Cibola,35.24278,-107.66528,8620,Active,Permanent,USFS,03,CIBOLA NF,16:20:00,60,60,,West,Yes,MST,22.3
,52812,CTAY,1/1/2005,12/31/2022,323547A0,TAYLOR PARK,CO,,38.90856,-106.60275,10420,Active,Permanent,USFS,02,"GM, UNC, & GUNN NF",57:00:00,60,60,"FIRE WX ZONE: 207
RIDGE SITE",West,Yes,MST,22.29
,53103,CPLH,6/8/2005,12/31/2022,326A150C,POLHEMUS,CO,Douglas,39.25472,-105.13194,8683,Active,Permanent,USFS,02,PIKE/SAN ISABE NF,54:20:00,60,60,BARREN BURNT FLOOR IN PINES,West,Yes,MST,22.29
,392606,SBAK,1/1/2005,12/31/2022,32828142,BAKER PARK,SD,Pennington,43.97917,-103.42500,4674,Active,Permanent,USFS,02,BLACK HILLS NF,35:30:00,60,60,,West,Yes,MST,22.29
,419001,TJAY,12/7/2011,12/31/2022,32B047D8,JAYTON,TX,Kent,33.23250,-100.56778,1905,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,46:10:00,60,60,"Ecoregion - Level 1: Great Plains; Level 2: South Central Semiarid Prairies; Level 3: Southwestern Tablelands (26); Level 4: Flat Tablelands and Valleys (26b); Site is located near Jayton, TX.",West,Yes,CST,22.27
,241213,MTHO,1/1/2005,12/31/2022,323F3062,THOMPSON FALLS A/P,MT,Sanders,47.57591,-115.28439,2426,Active,Permanent,USFS,01,LOLO NF,2:40:00,60,60,Station is located at the Thompson Falls Airport.Vegetation surrounding station mostly annual/perennial grasses & knapweed. Northern Rocky Mountain Conifer.,West,Yes,MST,22.25
,498010,HLAN,1/1/2005,12/31/2022,48702336,LANAI 1,HI,Maui,20.87333,-157.00639,1270,Active,Permanent,S&PF,HAWAII,DEPT OF LAND AND NR,37:30:00,60,60,"STATION SITS ON A SOUTHWESTERN SLOPE, RUNNING DOWN TO THE
OCEAN APPROXIMATELY 1 MILE TO THE SOUTH WEST. GRASS AND
HAOLE-KOA BRUSH ALL AROUND",West,Yes,HST,22.25
,40245,CCAL,1/1/2005,12/31/2022,323857B0,CALLAHAN #2,CA,Siskiyou,41.29974,-122.82553,3910,Active,Permanent,USFS,05,KLAMATH NF,16:40:00,60,60,"Open knob, with forbs and 4'tall buckbrush.",West,Yes,PST,22.22
,40816,CTHO,1/1/2005,12/31/2022,CA211438,THOMES CREEK,CA,Tehama,39.85421,-122.60990,1029,Active,Permanent,S&PF,CALIFORNIA,CDF,28:30:00,60,60,"This site is on top of a knoll with a clear 360 degree view.
The site is on a cattle ranch with oak trees and grass land.
It is located in the foot hills on the west side of the",West,Yes,PST,22.19
,45401,CBIP,1/1/2005,12/31/2022,3332E4CE,BIG PINES,CA,Los Angeles,34.37915,-117.68771,6964,Active,Permanent,USFS,05,ANGELES NF,54:10:00,60,60,"site is located 50 feet behind the propane tank at the big
Pines barracks behind the visitor center",West,Yes,PST,22.19
,242910,MTPT,1/1/2005,12/31/2022,32742360,TEPEE PT,MT,Ravalli,45.93343,-113.74202,6629,Active,Permanent,USFS,01,BITTERROOT NF,9:10:00,60,60,Ridgetop location near Tepee Lookout.  This site should be free of snow by the first week to the middle of June each year.  If it is accessed between 10/14 and 6/15 the gate will be locked and requires a FS key.,West,Yes,MST,22.15
,500216,ATAG,6/18/2010,12/31/2022,32927658,TAG MTN,AK,Northwest Arctic,66.18083,-158.66000,2017,Active,Permanent,FWS,REGION 7,,54:40:00,60,60,,West,Yes,AKST,22.11
,42802,CMRK,1/1/2005,12/31/2022,326D4744,MARKLEEVILLE,CA,Alpine,38.69044,-119.77497,5501,Active,Permanent,USFS,04,HUMBOLDT/TOIYABE NF,48:50:00,60,60,Markleeville Helibase,West,Yes,PST,22.11
,45308,CCS2,1/1/2005,12/31/2022,33346214,CASITAS,CA,Ventura,34.40818,-119.37124,639,Active,Permanent,USFS,05,LOS PADRES NF,9:40:00,60,60,Located in a large open grassy field at the Casitas Fire St.,West,Yes,PST,22.09
,499907,HPTW,1/1/2005,12/31/2022,32667176,PTA WEST,HI,Hawaii,19.77167,-155.70222,4290,Active,Permanent,DOD,USA,SCHOFIELD BARRACKS,56:20:00,60,60,"SITE SITS IN OLD LAVA FLOW WITH RIDGES ON BOTH SIDES(VALLEY)
PILI GRASS IN AREA. OLD BURN IN '94, NEW IN '99. SOME
REMNANTS OF BURNED SHRUB IN AREA.  SITE WILL SEE HIGH
WINDS. SITE SITS IN VERY WEST END OF PTA, PARKER RANCH
BORDER 1 MILE TO WEST.",West,Yes,HST,22.09
,500971,AWLL,12/31/2005,12/31/2022,3247548E,WILLOW,AK,Matanuska-Susitna,61.75898,-150.05003,200,Active,Permanent,S&PF,ALASKA,STATE OF ALASKA,58:20:00,60,60,,West,Yes,AKST,22.08
,20216,AWAR,1/1/2005,12/31/2022,32401B62,WARM SPRINGS CANYON,AZ,Coconino,36.70117,-112.22689,8010,Active,Permanent,USFS,03,KAIBAB NF,47:30:00,60,60,"RIDGE SITE
FIRE WX ZONE: 303",West,Yes,MST,22.07
,480906,WLEI,1/1/2005,12/31/2022,32829234,LEIGH CREEK,WY,Washakie,44.10667,-107.22389,8202,Active,Permanent,USFS,02,BIG HORN NF,14:10:00,60,60,"STATION IS LOCATED IN OPEN GRASS/SAGE MEADOW ON A WIDE RIDGETOP. FORESTED AREAS ARE SPARSE MATURE DOUGLAS FIR AFFECTED BY BUDWORM AND THINNED. AT HIGHER ELEVATIONS, OVER MATURE LODGEPOLE PINE AND SPRUCE/FIR MIXED CONIFER. WIND FLOW AT THE SITE IS GOOD. WEATHER PATTERNS SIMILAR TO WEST SLOPE OF THE N. ROCKY MTN",West,Yes,MST,22.02
,291202,XPEC,1/1/2005,12/31/2022,3246E5FA,PECOS,NM,San Miguel,35.54583,-105.49417,8143,Active,Permanent,USFS,03,SANTA FE NF,14:00:00,60,60,,West,Yes,MST,22.01
,500942,ARAB,1/1/2005,12/31/2022,9A7005C6,RABBIT CREEK,AK,Anchorage,61.08861,-149.73861,1480,Active,Permanent,S&PF,ALASKA,STATE OF ALASKA,56:00:00,60,60,,West,Yes,AKST,22
,40723,CLDR,1/1/2005,12/31/2022,3238E43E,LADDER BUTTE,CA,Lassen,40.80711,-121.29651,5672,Active,Permanent,USFS,05,LASSEN NF,53:00:00,60,60,"STATION SITS ON SMALL KNOB WITH LOTS OF LAVA ROCK, BUCK
BRUSH AND TIMBER. LASSEN PEAK IS 18 MILES SSW OF SITE AND
THERE ARE SEVERAL BUTTES AND MOUNTAINS IN ALL DIRECTIONS
FROM 1 TO 20 MILES AWAY.
TALKER FREQ TX & RCV: 164.150  TALKER CODE: 34",West,Yes,PST,21.98
,353423,OSTR,1/1/2005,12/31/2022,32479190,STRAWBERRY,OR,Lake,42.18917,-120.84722,5590,Active,Permanent,USFS,06,Fremont-Winema NF,3:40:00,60,60,,West,Yes,PST,21.95
,101109,ISNA,1/1/2005,12/31/2022,325E8324,SNAKE RIVER,ID,Adams,45.09972,-116.73782,4376,Active,Permanent,USFS,04,PAYETTE NF,46:10:00,60,60,"Bench site located mid-slope above the Snake River. Mostly
grass with some brush. Draws have some timber (mix of Pond.
Pine and Doug.Fir). A majority of the brush is scouler (sp?)",West,Yes,MST,21.94
,260809,NMAT,1/1/2005,12/31/2022,FA6290A0,MATHER,NV,,39.02278,-114.27222,9268,Active,Permanent,NPS,PACIFIC WEST,GREAT BASIN NP,11:30:00,60,60,,West,Yes,PST,21.94
,101809,ISTN,1/1/2005,12/31/2022,32858376,STANLEY,ID,Custer,44.16911,-114.92587,6523,Active,Permanent,USFS,04,SAWTOOTH NF,39:30:00,60,60,"Located on top of a small rise directly south of the Stanley
R. S. Warehouse.  Site is in an opening with lodgepole pine
and sagebrush nearby.",West,Yes,MST,21.93
,45226,CSED,5/24/2017,12/31/2022,32B649C4,SEDGWICK,CA,Santa Barbara,34.68063,-120.04744,1402,Active,Permanent,S&PF,CALIFORNIA,SANTA BARBARA COUNTY,9:10:00,60,60,"Located on the Sedgwick Preserve in the Santa Ynez Valley on a north to south running ridge. Predominate vegetation is sage, grass, and scattered oak trees.",West,Yes,PST,21.92
,103102,IGRL,1/1/2005,12/31/2022,83751494,DALE BITNER,ID,Bonneville,43.04972,-111.37944,6391,Active,Permanent,FWS,REGION 1,GRAYS LAKE NWR,45:20:00,60,60,,West,Yes,MST,21.92
,260317,NRUV,1/1/2005,12/31/2022,33355574,RUBY VALLEY,NV,Elko,40.72806,-115.24556,6900,Active,Permanent,USFS,04,HUMBOLDT/TOIYABE NF,3:50:00,60,60,Lower mid slope,West,Yes,PST,21.92
,420703,BEAR,1/1/2005,12/31/2022,3242D55A,BEAR RIVER,UT,Summit,40.88444,-110.82917,8536,Active,Permanent,USFS,04,WASATCH NF,3:50:00,60,60,"403a tower 20ft ws tb .no voise,fire wx forcast zone 427",West,Yes,MST,21.85
,290202,XCOY,1/1/2005,12/31/2022,3232D0F6,COYOTE,NM,Rio Arriba,36.07306,-106.65722,8695,Active,Permanent,USFS,03,SANTA FE NF,48:50:00,60,60,DOWNLOAD AREA IS ON NOW PRIVATE LAND WITH PERMISSION BY LAND OWNER. GREAT TURN AROUND AND PARKING. CONTACT DEAN VALDEZ BEFORE ARRIVAL (505)919-9385 N 36 DEGREES 9 MINUTES 14 SECONDS BY W 106 DEGREES 37 MINUTES 10 SECONDS.,West,Yes,MST,21.84
,453416,WLTP,1/1/2005,12/31/2022,83745564,LITTLE PEND OREILLE NWR,WA,Stevens,48.46083,-117.73306,2020,Active,Permanent,FWS,REGION 1,LITTLE PEND OREILLE,28:40:00,60,60,,West,Yes,PST,21.84
,422710,NLPT,1/1/2005,12/31/2022,3241174A,NORTH LONG POINT,UT,San Juan,37.85472,-109.83889,8680,Active,Permanent,USFS,04,MANTI LA SAL NF,39:00:00,60,60,FIRE WX FORECAST ZONE: 434,West,Yes,MST,21.83
,41907,CLIN,1/1/2005,12/31/2022,CA21922C,LINCOLN,CA,Placer,38.88103,-121.26669,210,Active,Permanent,S&PF,CALIFORNIA,CDF,13:20:00,60,60,"Station located at the CDF Lincoln Fire Station.
This is an F6",West,Yes,PST,21.78
,100901,IMIS,10/2/2007,12/31/2022,328C36A4,MISSION CREEK,ID,Lewis,46.28823,-116.68777,3411,Active,Permanent,BIA,Northwest,North. Idaho Agency,3:10:00,60,60,,West,Yes,PST,21.73
,481502,WCAS,1/1/2005,12/31/2022,3264B19C,CASPER MOUNTAIN,WY,Natrona,42.71111,-106.34722,7740,Active,Permanent,BLM,R7 Upper CO Basin,CASPER,52:20:00,60,60,"STATION SITS ON WEST END OF E-W RUNNING FINGER RIDGE.
WIDE VALLEY 5 MILES TO THE WEST. NARROW VALLEY AND MTNS.
TO THE SOUTH. DRAW AND MTNS. TO THE NORTH. ROCKY, SAGEBRUSH
GRASS, AND MIXED PINE.",West,Yes,MST,21.71
,43613,CGSP,1/1/2005,12/31/2022,CA21E4BC,GREEN SPRING,CA,Tuolumne,37.83418,-120.50311,1108,Active,Permanent,S&PF,CALIFORNIA,CDF,3:40:00,60,60,,West,Yes,PST,21.7
,422807,LAVA,1/1/2005,12/31/2022,FA61745C,LAVA POINT RAWS,UT,Washington,37.39167,-113.03889,7890,Active,Permanent,NPS,INTERMOUNTAIN,ZION NP,25:50:00,60,60,"Flat, rocky site.  Low shrub meadow, aspens surrounding
meadow.  Broad lava plateau.  Former manual weather station.
422801 was located in same general area, but nearer plateau",West,Yes,MST,21.7
,481002,WSCH,1/1/2005,12/31/2022,3239F5B2,SCHOOL HOUSE,WY,Johnson,44.30793,-106.98246,8604,Active,Permanent,USFS,02,BIG HORN NF,47:00:00,60,60,STATION IS LOCATED IN OPEN GRASS/SAGE MEADOW ON A WIDE RIDGETOP. FORESTED AREAS WERE BURNED IN THE 1988 LOST FIRE AND ARE REGENERATED LODGEPOLE PINE AND SPRUCE/FIR MIXED CONIFER. WIND FLOW AT THE SITE IS GOOD AND WEATHER PATTERNS SIMILAR TO EAST SLOPE OF THE NORTHERN ROCKY MOUNTAINS. TOPOGRAPHY ROLLING HILLS.,West,Yes,MST,21.7
,240210,MPOL,1/1/2005,12/31/2022,FA4175B2,POLEBRIDGE,MT,Flathead,48.78485,-114.27996,3574,Active,Permanent,NPS,INTERMOUNTAIN,GLACIER NP,53:00:00,60,60,Station is located on a bench above the Polebridge RS and is,West,Yes,MST,21.67
,422611,HENR,9/10/2008,12/31/2022,324E743E,HENRY MTN,UT,Garfield,38.03447,-110.82508,8294,Active,Permanent,BLM,R7 Upper CO Basin,RICHFIELD,57:04:00,60,60,"STATION SITS ON THE WEST SIDE OF THE HENRY MOUTAINS. VIEWS
TO THE WEST OVERLOOK CAPITOL REEF PARK",West,Yes,MST,21.62
,393506,SCUS,1/1/2005,12/31/2022,326760FA,CUSTER,SD,Custer,43.77839,-103.64058,5821,Active,Permanent,USFS,02,BLACK HILLS NF,24:30:00,60,60,,West,Yes,MST,21.59
,102802,IFLE,1/1/2005,12/31/2022,3267A5E4,FLECK SUMMIT,ID,Camas,43.61972,-114.90035,6482,Active,Permanent,USFS,04,SAWTOOTH NF,39:10:00,60,60,"The station is on top of a ridge. It is situated in the
middle of 3 drainages. Big Smokey, South FK of the Boise,
and Little Smokey.
The station has a pole fence around it.",West,Yes,MST,21.55
,351502,OHAR,1/1/2005,12/31/2022,3262B152,HARL BUTTE,OR,Wallowa,45.31917,-116.86750,6071,Active,Permanent,USFS,06,WALLOWA-WHITMAN NF,55:40:00,60,60,"STATION SITS ON SW SLOPE 40 YDS FROM LOOKOUT. MEADOWS WITH
VARIOUS GRASSES, FLOWERS, PINE/SPRUCE TIMBER IN ALL
DIRECTIONS. SEVEN DEVILS MTNS. VISIBLE TO EAST AT 15-20 MI.
RIDGE RUNS NE/SE.",West,Yes,PST,21.54
,55902,CSDV,1/1/2005,12/31/2022,32661490,SANDOVAL MESA,CO,Archuleta,37.09982,-107.30272,8491,Active,Permanent,BIA,Southwest,Southern Ute Agency,12:20:00,60,60,"LOCATED ON MOUNTAIN TOP APPX 200 YARDS WEST OF LOOKOUT. HELO
PAD 100 FEET NW. GUARD STATION DOWN HILL TO WEST 100 YARDS.
HEAVY P-PINE'S TO S, SW & SE. MESA DROPS AWAY VERY STEEP
150 FEET TO EAST, 300 FEET TO WEST, 750 FEET TO NORTH.
AREA TO BE LOGGED IN 1999/2000 ALL AROUND STATION.",West,Yes,MST,21.5
,50604,CBDR,1/1/2005,12/31/2022,323ED16A,SUGARLOAF,CO,Boulder,40.01806,-105.36139,6733,Active,Permanent,USFS,02,ARAPAHO/ROOSEVELT NF,25:00:00,60,60,,West,Yes,MST,21.49
,500902,ABRO,1/1/2005,12/31/2022,32494390,BROADVIEW,AK,Kenai Peninsula,60.49355,-149.75678,631,Active,Permanent,USFS,10,CHUGACH NF,55:00:00,60,60,"FIRE WX ZONE: 31
LOCATED AT BROADVIEW STATION ON KENAI LAKE.",West,Yes,AKST,21.49
,240221,MSTW,1/1/2005,12/31/2022,2200029E,STILLWATER,MT,Flathead,48.53944,-114.55944,3116,Active,Permanent,S&PF,MONTANA,DEPT OF NR & CONSERV,0:20:00,60,60,,West,Yes,MST,21.47
,41310,CSTA,1/1/2005,12/31/2022,3234B5DE,STAMPEDE,CA,Sierra,39.47109,-120.08698,6207,Active,Permanent,USFS,05,TAHOE NF,33:20:00,60,60,"LOCATED IN THE CANYON 4 CREEK WATERSHED, ABOUT A MILE EAST OF STAMPEDE FIRE STATION.

OPEN PINE FOREST, SOUTHWEST ASPECT",West,Yes,PST,21.45
,452512,WIRO,1/1/2005,12/31/2022,333390A4,IRON MOUNTAIN,WA,Ferry,48.56361,-118.61917,4350,Active,Permanent,USFS,06,COLVILLE NF,4:30:00,60,60,,West,Yes,PST,21.44
,496028,HAHU,3/6/2009,12/31/2022,4870D3B2,AHUMOA,HI,Hawaii,19.83709,-155.61288,6568,Active,Permanent,S&PF,HAWAII,DEPT OF LAND AND NR,35:50:00,60,60,The landscape has scatter native trees with knee high grass throughout. The area was formally grazed and has been in conservation for many years.,West,Yes,PST,21.41
,352110,OMET,1/1/2005,12/31/2022,5211A2E8,METOLIUS ARM,OR,Jefferson,44.62764,-121.61483,3440,Active,Permanent,BIA,Northwest,Warm Springs Agency,31:10:00,60,60,"STATION SITS IN A MEDIUM CLEARING OVERLOOKING THE METOLIUS
RIVER. RIVER RUNS N-S. BALD PETER AND CAMP CREEK BUTTE ARE
5 MILES TO THE NW. CLEARING SURROUNDED BY PINE TREES & IS
EXT MUDDY WHEN WET. SUBSOIL IS APPROX. 4"" DEEP & EXT. ROCKY
BIA FREQ= S-172.425 R-171.775  (TALKER TONES= 1 2 3 4)",West,Yes,PST,21.4
,395601,SMAG,1/1/2005,12/31/2022,521167F6,MAGPIE CREEK,SD,Todd,43.31834,-101.14533,2840,Active,Permanent,BIA,Great Plains,Rosebud Agency,28:20:00,60,60,"SITE IS ON A SMALL HILL WITH ANNUAL GRASS THE ONLY VEG.
THERE IS A SMALL POND .25 MILES TO THE NORTH.
SURROUNDING HILLS ARE 2 MILES IN EVERY DIRECTION .
SURROUNDING ROLLING HILLS ARE SLIGHTLY HIGHER THAN SITE .",West,Yes,CST,21.39
,20211,ACAN,1/1/2005,12/31/2022,FA4520F4,BRIGHT ANGEL,AZ,Coconino,36.20472,-112.06222,8134,Active,Permanent,NPS,INTERMOUNTAIN,GRAND CANYON NP,7:50:00,60,60,"STATION IS LOCATED AT THE OLD NORTH RIM HELISPOT. SITE IS
FREE FROM OBSTRUCTIONS.",West,Yes,MST,21.38
Annual Maintenance Date prior to 2023,43914,CPOV,1/1/2005,12/31/2022,CA4092E4,POVERTY,CA,Santa Clara,37.44306,-121.77056,2066,Active,Permanent,S&PF,CALIFORNIA,SF WATER DEPT.,19:00:00,60,60,,West,Yes,PST,21.37
,242102,MSFJ,6/5/2008,12/31/2022,3291D1AE,SOUTH FORK JUDITH,MT,Judith Basin,46.72278,-110.40639,6300,Active,Permanent,USFS,01,LEWIS & CLARK NF,53:50:00,60,60,In a large park called Russian Flats,West,Yes,MST,21.32
,452020,WLEE,1/1/2005,12/31/2022,326284C8,LEECHER,WA,Okanogan,48.25056,-120.00333,4991,Active,Permanent,USFS,06,OKANOGAN/WENATCHEE,25:20:00,60,60,FIRE WX FORECAST ZONE: 685,West,Yes,PST,21.31
